"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","Male","ball","M_knife.wav","M_ball.wav","M_priest.wav","M_ball.wav","M_cave.wav","M_done.wav","M_priest.wav","M_ball.wav","M_lash.wav","M_park.wav","M_jaw.wav","M_ball.wav","M_knife.wav","M_priest.wav","M_dime.wav","M_park.wav"
2,"Blocked","Male","ball","M_lash.wav","M_lash.wav","M_reek.wav","M_cave.wav","M_cling.wav","M_ball.wav","M_cling.wav","M_ball.wav","M_park.wav","M_done.wav","M_park.wav","M_ball.wav","M_cave.wav","M_ball.wav","M_jaw.wav","M_cling.wav"
3,"Blocked","Male","ball","M_reek.wav","M_jaw.wav","M_ball.wav","M_jaw.wav","M_lash.wav","M_done.wav","M_depth.wav","M_ball.wav","M_bluff.wav","M_ball.wav","M_done.wav","M_romp.wav","M_greet.wav","M_ball.wav","M_depth.wav","M_done.wav"
4,"Blocked","Male","ball","M_depth.wav","M_cling.wav","M_ball.wav","M_tile.wav","M_cling.wav","M_priest.wav","M_ball.wav","M_knife.wav","M_reek.wav","M_tile.wav","M_ball.wav","M_done.wav","M_ball.wav","M_jaw.wav","M_knife.wav","M_reek.wav"
5,"Blocked","Male","ball","M_jolt.wav","M_ball.wav","M_cave.wav","M_ball.wav","M_cave.wav","M_ball.wav","M_gnash.wav","M_jolt.wav","M_jolt.wav","M_bluff.wav","M_jolt.wav","M_knife.wav","M_dime.wav","M_ball.wav","M_lash.wav","M_jolt.wav"
6,"Blocked","Male","ball","M_knife.wav","M_gnash.wav","M_cave.wav","M_ball.wav","M_knife.wav","M_jolt.wav","M_greet.wav","M_ball.wav","M_reek.wav","M_ball.wav","M_reek.wav","M_jaw.wav","M_cave.wav","M_ball.wav","M_priest.wav","M_cave.wav"
7,"Blocked","Male","cave","M_lash.wav","M_cave.wav","M_dime.wav","M_romp.wav","M_cling.wav","M_cave.wav","M_park.wav","M_depth.wav","M_romp.wav","M_reek.wav","M_cave.wav","M_romp.wav","M_cave.wav","M_tile.wav","M_dime.wav","M_cad.wav"
8,"Blocked","Male","cave","M_cad.wav","M_ball.wav","M_reek.wav","M_cave.wav","M_jaw.wav","M_cave.wav","M_greet.wav","M_gnash.wav","M_romp.wav","M_cave.wav","M_ball.wav","M_cave.wav","M_ball.wav","M_jaw.wav","M_greet.wav","M_cling.wav"
9,"Blocked","Male","cave","M_gnash.wav","M_cave.wav","M_priest.wav","M_cave.wav","M_park.wav","M_tile.wav","M_cave.wav","M_done.wav","M_gnash.wav","M_greet.wav","M_priest.wav","M_ball.wav","M_ball.wav","M_cave.wav","M_dime.wav","M_tile.wav"
10,"Blocked","Male","cave","M_done.wav","M_bluff.wav","M_jaw.wav","M_park.wav","M_cave.wav","M_knife.wav","M_cave.wav","M_cad.wav","M_jolt.wav","M_cave.wav","M_romp.wav","M_jolt.wav","M_cave.wav","M_reek.wav","M_gnash.wav","M_bluff.wav"
11,"Blocked","Male","cave","M_depth.wav","M_cave.wav","M_romp.wav","M_cave.wav","M_priest.wav","M_priest.wav","M_jolt.wav","M_jolt.wav","M_cave.wav","M_cling.wav","M_knife.wav","M_greet.wav","M_ball.wav","M_romp.wav","M_cave.wav","M_romp.wav"
12,"Blocked","Male","cave","M_gnash.wav","M_cave.wav","M_lash.wav","M_done.wav","M_bluff.wav","M_depth.wav","M_gnash.wav","M_cave.wav","M_romp.wav","M_romp.wav","M_cave.wav","M_done.wav","M_cad.wav","M_reek.wav","M_cave.wav","M_gnash.wav"
13,"Blocked","Male","tile","M_cad.wav","M_tile.wav","M_priest.wav","M_jolt.wav","M_tile.wav","M_greet.wav","M_priest.wav","M_park.wav","M_park.wav","M_cad.wav","M_reek.wav","M_cad.wav","M_tile.wav","M_done.wav","M_tile.wav","M_greet.wav"
14,"Blocked","Male","tile","M_park.wav","M_cling.wav","M_gnash.wav","M_tile.wav","M_ball.wav","M_lash.wav","M_tile.wav","M_ball.wav","M_jaw.wav","M_ball.wav","M_ball.wav","M_tile.wav","M_cad.wav","M_tile.wav","M_knife.wav","M_cling.wav"
15,"Blocked","Male","tile","M_depth.wav","M_tile.wav","M_depth.wav","M_gnash.wav","M_romp.wav","M_lash.wav","M_greet.wav","M_cling.wav","M_tile.wav","M_lash.wav","M_done.wav","M_tile.wav","M_greet.wav","M_bluff.wav","M_tile.wav","M_bluff.wav"
16,"Blocked","Male","tile","M_gnash.wav","M_park.wav","M_tile.wav","M_cad.wav","M_tile.wav","M_jolt.wav","M_ball.wav","M_bluff.wav","M_tile.wav","M_lash.wav","M_cave.wav","M_dime.wav","M_tile.wav","M_cling.wav","M_reek.wav","M_done.wav"
17,"Blocked","Male","tile","M_greet.wav","M_lash.wav","M_greet.wav","M_cad.wav","M_tile.wav","M_jolt.wav","M_bluff.wav","M_jolt.wav","M_tile.wav","M_done.wav","M_lash.wav","M_tile.wav","M_cad.wav","M_tile.wav","M_bluff.wav","M_greet.wav"
18,"Blocked","Male","tile","M_lash.wav","M_depth.wav","M_bluff.wav","M_tile.wav","M_knife.wav","M_jaw.wav","M_priest.wav","M_jaw.wav","M_gnash.wav","M_priest.wav","M_tile.wav","M_cad.wav","M_tile.wav","M_lash.wav","M_tile.wav","M_lash.wav"
19,"Blocked","Male","done","M_greet.wav","M_bluff.wav","M_done.wav","M_depth.wav","M_greet.wav","M_done.wav","M_jolt.wav","M_done.wav","M_knife.wav","M_done.wav","M_cling.wav","M_gnash.wav","M_reek.wav","M_depth.wav","M_greet.wav","M_cad.wav"
20,"Blocked","Male","done","M_gnash.wav","M_done.wav","M_bluff.wav","M_cling.wav","M_dime.wav","M_romp.wav","M_ball.wav","M_done.wav","M_cling.wav","M_depth.wav","M_cave.wav","M_done.wav","M_cad.wav","M_knife.wav","M_done.wav","M_tile.wav"
21,"Blocked","Male","done","M_cling.wav","M_greet.wav","M_done.wav","M_depth.wav","M_lash.wav","M_romp.wav","M_done.wav","M_ball.wav","M_greet.wav","M_reek.wav","M_jaw.wav","M_done.wav","M_romp.wav","M_done.wav","M_tile.wav","M_knife.wav"
22,"Blocked","Male","done","M_jolt.wav","M_done.wav","M_lash.wav","M_done.wav","M_romp.wav","M_reek.wav","M_done.wav","M_cling.wav","M_gnash.wav","M_greet.wav","M_done.wav","M_ball.wav","M_tile.wav","M_jaw.wav","M_jaw.wav","M_ball.wav"
23,"Blocked","Male","done","M_cad.wav","M_bluff.wav","M_done.wav","M_lash.wav","M_cave.wav","M_reek.wav","M_cave.wav","M_done.wav","M_jolt.wav","M_done.wav","M_cave.wav","M_dime.wav","M_gnash.wav","M_done.wav","M_priest.wav","M_gnash.wav"
24,"Blocked","Male","done","M_gnash.wav","M_cave.wav","M_done.wav","M_cling.wav","M_jolt.wav","M_tile.wav","M_reek.wav","M_done.wav","M_ball.wav","M_done.wav","M_cave.wav","M_bluff.wav","M_cling.wav","M_done.wav","M_gnash.wav","M_depth.wav"
