"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","Female","ball","F_tile.wav","F_tile.wav","F_ball.wav","F_park.wav","F_ball.wav","F_depth.wav","F_done.wav","F_priest.wav","F_ball.wav","F_cad.wav","F_cad.wav","F_priest.wav","F_tile.wav","F_knife.wav","F_ball.wav","F_reek.wav"
2,"Blocked","Female","ball","F_cave.wav","F_park.wav","F_lash.wav","F_ball.wav","F_depth.wav","F_ball.wav","F_depth.wav","F_tile.wav","F_jolt.wav","F_jolt.wav","F_knife.wav","F_jolt.wav","F_ball.wav","F_lash.wav","F_ball.wav","F_jolt.wav"
3,"Blocked","Female","ball","F_gnash.wav","F_tile.wav","F_ball.wav","F_lash.wav","F_lash.wav","F_knife.wav","F_jolt.wav","F_ball.wav","F_reek.wav","F_jolt.wav","F_ball.wav","F_cling.wav","F_ball.wav","F_gnash.wav","F_dime.wav","F_cad.wav"
4,"Blocked","Female","ball","F_gnash.wav","F_ball.wav","F_romp.wav","F_cling.wav","F_ball.wav","F_romp.wav","F_ball.wav","F_cad.wav","F_lash.wav","F_cave.wav","F_tile.wav","F_knife.wav","F_ball.wav","F_gnash.wav","F_park.wav","F_park.wav"
5,"Blocked","Female","ball","F_done.wav","F_ball.wav","F_cave.wav","F_romp.wav","F_ball.wav","F_greet.wav","F_dime.wav","F_jaw.wav","F_jaw.wav","F_ball.wav","F_reek.wav","F_ball.wav","F_romp.wav","F_romp.wav","F_tile.wav","F_cave.wav"
6,"Blocked","Female","ball","F_jolt.wav","F_tile.wav","F_ball.wav","F_gnash.wav","F_jaw.wav","F_depth.wav","F_priest.wav","F_lash.wav","F_romp.wav","F_ball.wav","F_priest.wav","F_ball.wav","F_tile.wav","F_ball.wav","F_lash.wav","F_jaw.wav"
7,"Blocked","Female","cave","F_ball.wav","F_park.wav","F_park.wav","F_jolt.wav","F_cave.wav","F_reek.wav","F_jolt.wav","F_tile.wav","F_cave.wav","F_park.wav","F_gnash.wav","F_cave.wav","F_greet.wav","F_cave.wav","F_knife.wav","F_priest.wav"
8,"Blocked","Female","cave","F_done.wav","F_cave.wav","F_cad.wav","F_jolt.wav","F_ball.wav","F_jaw.wav","F_cave.wav","F_lash.wav","F_jaw.wav","F_romp.wav","F_lash.wav","F_jaw.wav","F_cave.wav","F_dime.wav","F_cave.wav","F_jaw.wav"
9,"Blocked","Female","cave","F_reek.wav","F_reek.wav","F_tile.wav","F_cave.wav","F_ball.wav","F_cave.wav","F_cad.wav","F_reek.wav","F_cling.wav","F_romp.wav","F_cave.wav","F_dime.wav","F_cave.wav","F_depth.wav","F_park.wav","F_reek.wav"
10,"Blocked","Female","cave","F_park.wav","F_cave.wav","F_greet.wav","F_lash.wav","F_gnash.wav","F_priest.wav","F_cave.wav","F_dime.wav","F_depth.wav","F_cave.wav","F_cad.wav","F_dime.wav","F_greet.wav","F_romp.wav","F_cave.wav","F_cad.wav"
11,"Blocked","Female","cave","F_depth.wav","F_bluff.wav","F_bluff.wav","F_romp.wav","F_depth.wav","F_jolt.wav","F_cave.wav","F_romp.wav","F_park.wav","F_gnash.wav","F_cave.wav","F_jaw.wav","F_cave.wav","F_cad.wav","F_cave.wav","F_bluff.wav"
12,"Blocked","Female","cave","F_reek.wav","F_cave.wav","F_done.wav","F_done.wav","F_depth.wav","F_cave.wav","F_depth.wav","F_cave.wav","F_romp.wav","F_dime.wav","F_cling.wav","F_cave.wav","F_bluff.wav","F_tile.wav","F_bluff.wav","F_cad.wav"
13,"Blocked","Female","tile","F_priest.wav","F_tile.wav","F_reek.wav","F_jaw.wav","F_priest.wav","F_reek.wav","F_romp.wav","F_tile.wav","F_greet.wav","F_priest.wav","F_tile.wav","F_romp.wav","F_tile.wav","F_greet.wav","F_park.wav","F_depth.wav"
14,"Blocked","Female","tile","F_romp.wav","F_lash.wav","F_cad.wav","F_dime.wav","F_tile.wav","F_knife.wav","F_jolt.wav","F_tile.wav","F_depth.wav","F_bluff.wav","F_priest.wav","F_tile.wav","F_done.wav","F_tile.wav","F_jaw.wav","F_jaw.wav"
15,"Blocked","Female","tile","F_greet.wav","F_greet.wav","F_tile.wav","F_park.wav","F_cad.wav","F_depth.wav","F_cling.wav","F_tile.wav","F_dime.wav","F_romp.wav","F_tile.wav","F_cling.wav","F_ball.wav","F_knife.wav","F_tile.wav","F_reek.wav"
16,"Blocked","Female","tile","F_cling.wav","F_priest.wav","F_cling.wav","F_tile.wav","F_cling.wav","F_cave.wav","F_jolt.wav","F_jaw.wav","F_tile.wav","F_greet.wav","F_tile.wav","F_reek.wav","F_cling.wav","F_tile.wav","F_cling.wav","F_cling.wav"
