"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Both","ball","F_knife.wav","M_bluff.wav","F_cad.wav","M_ball.wav","M_cad.wav","F_ball.wav","M_tile.wav","F_done.wav","F_cave.wav","F_jaw.wav","F_ball.wav","F_cave.wav","M_ball.wav","M_jaw.wav","M_romp.wav","M_cad.wav"
2,"Mixed","Both","ball","M_reek.wav","M_priest.wav","M_ball.wav","M_park.wav","F_cave.wav","F_tile.wav","M_ball.wav","F_knife.wav","M_jaw.wav","F_ball.wav","M_cad.wav","F_cave.wav","F_cad.wav","F_ball.wav","M_priest.wav","F_cling.wav"
3,"Mixed","Both","ball","M_tile.wav","M_ball.wav","F_romp.wav","M_bluff.wav","F_dime.wav","F_bluff.wav","F_dime.wav","M_gnash.wav","F_greet.wav","F_knife.wav","F_ball.wav","M_bluff.wav","M_ball.wav","M_romp.wav","F_ball.wav","M_done.wav"
4,"Mixed","Both","ball","M_lash.wav","F_ball.wav","F_greet.wav","F_ball.wav","F_tile.wav","M_ball.wav","M_cave.wav","M_park.wav","F_tile.wav","M_ball.wav","M_priest.wav","F_cave.wav","F_cave.wav","M_done.wav","F_depth.wav","M_romp.wav"
5,"Mixed","Both","ball","F_gnash.wav","M_ball.wav","M_reek.wav","F_cad.wav","F_jolt.wav","M_dime.wav","F_cave.wav","F_cave.wav","M_ball.wav","M_park.wav","F_lash.wav","M_lash.wav","F_ball.wav","M_romp.wav","F_ball.wav","M_reek.wav"
6,"Mixed","Both","ball","F_done.wav","M_ball.wav","M_priest.wav","M_priest.wav","M_ball.wav","F_jolt.wav","F_priest.wav","M_dime.wav","M_knife.wav","F_done.wav","F_dime.wav","F_ball.wav","M_dime.wav","M_romp.wav","F_ball.wav","F_dime.wav"
7,"Mixed","Both","ball","F_depth.wav","M_knife.wav","F_ball.wav","M_done.wav","F_bluff.wav","F_jaw.wav","M_depth.wav","M_gnash.wav","F_ball.wav","F_gnash.wav","F_done.wav","M_ball.wav","M_park.wav","M_ball.wav","M_done.wav","F_cad.wav"
8,"Mixed","Both","ball","F_depth.wav","M_greet.wav","F_ball.wav","F_cave.wav","F_cave.wav","M_lash.wav","F_jaw.wav","F_greet.wav","M_ball.wav","F_tile.wav","M_jolt.wav","M_jaw.wav","F_ball.wav","M_dime.wav","M_ball.wav","M_cad.wav"
9,"Mixed","Both","ball","M_gnash.wav","F_cad.wav","M_cave.wav","F_romp.wav","F_ball.wav","M_jaw.wav","F_depth.wav","F_cad.wav","M_ball.wav","F_lash.wav","F_ball.wav","M_done.wav","M_ball.wav","M_lash.wav","F_done.wav","M_jaw.wav"
10,"Mixed","Both","ball","F_park.wav","F_ball.wav","M_park.wav","M_dime.wav","M_bluff.wav","M_ball.wav","F_tile.wav","F_ball.wav","F_dime.wav","M_ball.wav","M_jaw.wav","F_bluff.wav","M_tile.wav","M_cad.wav","F_knife.wav","F_greet.wav"
11,"Mixed","Both","ball","M_priest.wav","F_priest.wav","M_done.wav","F_ball.wav","F_dime.wav","F_cad.wav","M_lash.wav","M_priest.wav","M_ball.wav","F_knife.wav","F_ball.wav","F_cling.wav","F_cling.wav","M_knife.wav","M_ball.wav","M_depth.wav"
12,"Mixed","Both","ball","F_gnash.wav","F_ball.wav","F_depth.wav","F_reek.wav","M_jaw.wav","M_ball.wav","F_priest.wav","F_reek.wav","M_tile.wav","M_ball.wav","M_reek.wav","M_jaw.wav","F_dime.wav","F_ball.wav","M_romp.wav","M_knife.wav"
13,"Mixed","Both","cave","M_bluff.wav","F_cave.wav","M_jaw.wav","M_cad.wav","M_jaw.wav","F_depth.wav","M_cave.wav","F_tile.wav","F_knife.wav","F_romp.wav","F_cave.wav","M_dime.wav","F_cad.wav","F_lash.wav","M_cave.wav","M_done.wav"
14,"Mixed","Both","cave","F_ball.wav","M_done.wav","M_tile.wav","F_tile.wav","M_cave.wav","F_reek.wav","M_cave.wav","M_park.wav","M_dime.wav","F_cave.wav","F_romp.wav","M_cling.wav","M_priest.wav","F_tile.wav","F_cave.wav","F_reek.wav"
15,"Mixed","Both","cave","M_cling.wav","M_cling.wav","F_jaw.wav","F_dime.wav","M_jaw.wav","M_cave.wav","F_gnash.wav","F_cave.wav","F_gnash.wav","M_jolt.wav","F_gnash.wav","M_cave.wav","F_cad.wav","M_park.wav","F_cave.wav","M_cling.wav"
16,"Mixed","Both","cave","M_ball.wav","F_done.wav","F_tile.wav","F_cave.wav","M_lash.wav","M_ball.wav","F_lash.wav","M_cave.wav","F_romp.wav","M_lash.wav","M_cave.wav","M_lash.wav","F_cave.wav","F_jaw.wav","F_romp.wav","M_cad.wav"
17,"Mixed","Both","cave","M_knife.wav","F_greet.wav","F_greet.wav","M_cad.wav","F_cad.wav","M_cave.wav","F_gnash.wav","F_lash.wav","F_cave.wav","M_cling.wav","M_park.wav","F_cave.wav","M_lash.wav","F_greet.wav","M_cave.wav","M_jaw.wav"
18,"Mixed","Both","cave","F_depth.wav","F_priest.wav","M_romp.wav","F_greet.wav","M_dime.wav","M_dime.wav","F_greet.wav","M_cave.wav","M_done.wav","F_cave.wav","M_dime.wav","F_cave.wav","F_lash.wav","F_lash.wav","M_cave.wav","M_jaw.wav"
19,"Mixed","Both","cave","F_depth.wav","M_tile.wav","M_cave.wav","M_ball.wav","F_dime.wav","M_cave.wav","M_priest.wav","M_greet.wav","F_cave.wav","F_ball.wav","F_dime.wav","F_reek.wav","F_dime.wav","F_cave.wav","M_done.wav","M_bluff.wav"
20,"Mixed","Both","cave","F_reek.wav","M_cave.wav","F_greet.wav","F_priest.wav","M_cave.wav","F_depth.wav","M_reek.wav","M_bluff.wav","M_done.wav","F_ball.wav","F_cave.wav","M_cad.wav","M_reek.wav","F_depth.wav","F_cave.wav","M_dime.wav"
21,"Mixed","Both","cave","F_gnash.wav","M_cave.wav","M_ball.wav","F_gnash.wav","M_jolt.wav","F_lash.wav","F_cad.wav","M_jaw.wav","M_gnash.wav","F_cave.wav","F_lash.wav","F_ball.wav","F_cave.wav","M_jaw.wav","M_cave.wav","M_jaw.wav"
22,"Mixed","Both","cave","M_gnash.wav","F_park.wav","M_gnash.wav","M_cave.wav","F_romp.wav","M_park.wav","F_tile.wav","M_gnash.wav","F_cave.wav","F_depth.wav","F_knife.wav","F_cave.wav","F_greet.wav","M_greet.wav","M_cave.wav","M_romp.wav"
23,"Mixed","Both","cave","F_tile.wav","M_gnash.wav","F_gnash.wav","M_cave.wav","F_done.wav","M_cave.wav","M_reek.wav","M_done.wav","M_lash.wav","F_ball.wav","F_jolt.wav","F_jolt.wav","F_cave.wav","M_lash.wav","F_cave.wav","M_jaw.wav"
24,"Mixed","Both","cave","F_lash.wav","F_tile.wav","F_cave.wav","F_jaw.wav","F_greet.wav","M_depth.wav","M_cave.wav","M_ball.wav","M_jaw.wav","M_cave.wav","F_tile.wav","F_cave.wav","M_reek.wav","M_done.wav","F_gnash.wav","M_reek.wav"
25,"Mixed","Both","tile","M_lash.wav","M_tile.wav","F_romp.wav","M_tile.wav","F_gnash.wav","F_tile.wav","M_ball.wav","M_knife.wav","M_done.wav","F_tile.wav","M_jolt.wav","F_knife.wav","M_jaw.wav","F_cave.wav","F_gnash.wav","F_dime.wav"
26,"Mixed","Both","tile","M_cave.wav","F_jaw.wav","M_tile.wav","F_greet.wav","M_jolt.wav","F_greet.wav","F_lash.wav","F_reek.wav","M_romp.wav","F_tile.wav","M_jaw.wav","M_romp.wav","M_tile.wav","F_bluff.wav","F_tile.wav","M_dime.wav"
27,"Mixed","Both","tile","F_jolt.wav","F_romp.wav","F_gnash.wav","M_tile.wav","F_done.wav","M_cling.wav","M_tile.wav","M_romp.wav","F_dime.wav","M_bluff.wav","M_done.wav","F_tile.wav","F_ball.wav","F_tile.wav","M_lash.wav","M_romp.wav"
28,"Mixed","Both","tile","M_dime.wav","M_tile.wav","F_dime.wav","F_gnash.wav","F_lash.wav","F_tile.wav","M_gnash.wav","M_dime.wav","M_depth.wav","M_park.wav","F_cave.wav","M_tile.wav","F_cad.wav","F_tile.wav","M_cling.wav","F_reek.wav"
29,"Mixed","Both","tile","F_priest.wav","F_depth.wav","M_tile.wav","F_dime.wav","M_done.wav","F_jaw.wav","M_bluff.wav","M_dime.wav","M_tile.wav","M_ball.wav","F_tile.wav","F_cave.wav","F_tile.wav","F_cad.wav","M_dime.wav","M_jaw.wav"
30,"Mixed","Both","tile","M_gnash.wav","M_dime.wav","M_tile.wav","F_depth.wav","M_tile.wav","M_gnash.wav","F_gnash.wav","M_jaw.wav","F_bluff.wav","F_tile.wav","F_park.wav","F_tile.wav","M_jaw.wav","M_jaw.wav","F_gnash.wav","F_lash.wav"
31,"Mixed","Both","tile","M_gnash.wav","M_lash.wav","M_tile.wav","M_ball.wav","M_gnash.wav","M_greet.wav","F_tile.wav","F_bluff.wav","F_cling.wav","F_lash.wav","M_tile.wav","M_depth.wav","F_romp.wav","F_gnash.wav","F_tile.wav","F_cave.wav"
32,"Mixed","Both","tile","F_reek.wav","F_tile.wav","F_dime.wav","M_romp.wav","F_cad.wav","F_jolt.wav","M_tile.wav","M_done.wav","M_ball.wav","M_tile.wav","F_depth.wav","F_tile.wav","M_romp.wav","M_park.wav","F_cave.wav","M_ball.wav"
33,"Mixed","Both","tile","F_cling.wav","M_tile.wav","F_ball.wav","F_jaw.wav","F_tile.wav","M_ball.wav","M_lash.wav","F_lash.wav","M_gnash.wav","M_tile.wav","M_jaw.wav","M_lash.wav","F_depth.wav","F_tile.wav","M_reek.wav","F_depth.wav"
34,"Mixed","Both","tile","F_park.wav","F_reek.wav","F_priest.wav","M_tile.wav","M_ball.wav","M_park.wav","F_tile.wav","F_dime.wav","M_cad.wav","F_done.wav","M_lash.wav","M_jolt.wav","F_tile.wav","F_jaw.wav","M_tile.wav","M_park.wav"
35,"Mixed","Both","tile","F_done.wav","M_cave.wav","M_knife.wav","F_tile.wav","F_bluff.wav","F_ball.wav","M_tile.wav","M_reek.wav","M_tile.wav","M_park.wav","F_cave.wav","F_greet.wav","M_park.wav","M_cad.wav","F_tile.wav","F_cave.wav"
