"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","Male","ball","M_priest.wav","F_park.wav","M_ball.wav","F_depth.wav","F_depth.wav","F_jolt.wav","F_cave.wav","M_ball.wav","F_greet.wav","M_priest.wav","M_ball.wav","F_tile.wav","F_lash.wav","M_ball.wav","M_lash.wav","M_cad.wav"
2,"Mixed","Male","ball","F_gnash.wav","M_lash.wav","M_ball.wav","F_lash.wav","M_ball.wav","M_bluff.wav","F_done.wav","M_ball.wav","F_tile.wav","M_bluff.wav","F_depth.wav","F_cad.wav","F_jolt.wav","F_depth.wav","M_ball.wav","M_lash.wav"
3,"Mixed","Male","ball","F_jaw.wav","F_romp.wav","F_tile.wav","F_gnash.wav","M_ball.wav","F_priest.wav","F_cling.wav","F_cad.wav","M_priest.wav","M_ball.wav","M_lash.wav","M_lash.wav","M_ball.wav","F_greet.wav","M_ball.wav","M_reek.wav"
4,"Mixed","Male","ball","F_done.wav","M_ball.wav","F_depth.wav","F_cave.wav","M_ball.wav","F_reek.wav","M_lash.wav","M_ball.wav","F_knife.wav","M_knife.wav","F_cling.wav","M_knife.wav","F_dime.wav","M_park.wav","M_ball.wav","F_cad.wav"
5,"Mixed","Male","ball","F_gnash.wav","M_ball.wav","F_bluff.wav","M_ball.wav","M_priest.wav","F_priest.wav","F_jaw.wav","M_cave.wav","F_lash.wav","M_priest.wav","F_gnash.wav","M_jaw.wav","M_ball.wav","F_done.wav","M_ball.wav","F_tile.wav"
6,"Mixed","Male","ball","M_bluff.wav","F_bluff.wav","M_ball.wav","F_cad.wav","M_ball.wav","M_cling.wav","F_cad.wav","M_greet.wav","F_bluff.wav","F_greet.wav","F_greet.wav","M_ball.wav","M_park.wav","M_ball.wav","F_park.wav","F_depth.wav"
7,"Mixed","Female","ball","F_lash.wav","M_cling.wav","F_ball.wav","M_gnash.wav","M_dime.wav","F_jolt.wav","M_dime.wav","F_jolt.wav","M_dime.wav","M_tile.wav","F_ball.wav","F_tile.wav","F_ball.wav","M_jaw.wav","F_ball.wav","M_cad.wav"
8,"Mixed","Female","ball","M_lash.wav","F_ball.wav","F_priest.wav","M_bluff.wav","M_lash.wav","M_bluff.wav","F_tile.wav","F_ball.wav","M_priest.wav","M_dime.wav","F_ball.wav","M_tile.wav","M_depth.wav","F_cling.wav","F_ball.wav","F_bluff.wav"
9,"Mixed","Female","ball","M_bluff.wav","F_ball.wav","F_gnash.wav","F_ball.wav","F_dime.wav","F_jolt.wav","F_ball.wav","F_lash.wav","M_cave.wav","M_bluff.wav","M_knife.wav","F_ball.wav","M_jolt.wav","M_gnash.wav","M_done.wav","M_knife.wav"
10,"Mixed","Female","ball","M_gnash.wav","F_cad.wav","F_ball.wav","F_jolt.wav","M_romp.wav","M_priest.wav","F_ball.wav","F_gnash.wav","M_cling.wav","F_greet.wav","F_ball.wav","M_romp.wav","M_jolt.wav","M_reek.wav","F_ball.wav","M_tile.wav"
11,"Mixed","Female","ball","M_knife.wav","F_ball.wav","M_knife.wav","M_jaw.wav","F_tile.wav","F_tile.wav","F_ball.wav","M_park.wav","M_romp.wav","F_priest.wav","F_ball.wav","M_park.wav","M_done.wav","F_gnash.wav","F_ball.wav","M_knife.wav"
12,"Mixed","Female","ball","M_tile.wav","M_park.wav","M_done.wav","M_knife.wav","M_cad.wav","F_ball.wav","F_cling.wav","F_ball.wav","M_jolt.wav","M_depth.wav","F_depth.wav","F_ball.wav","F_knife.wav","F_ball.wav","M_tile.wav","F_romp.wav"
13,"Mixed","Male","cave","F_greet.wav","M_cave.wav","F_cad.wav","F_cad.wav","M_greet.wav","M_romp.wav","M_cave.wav","F_reek.wav","F_dime.wav","M_cave.wav","F_lash.wav","F_park.wav","M_tile.wav","F_ball.wav","M_cave.wav","M_tile.wav"
14,"Mixed","Male","cave","F_park.wav","M_ball.wav","M_cave.wav","F_bluff.wav","F_jolt.wav","M_done.wav","F_depth.wav","F_romp.wav","M_cave.wav","M_greet.wav","M_cave.wav","F_park.wav","M_priest.wav","M_cave.wav","F_done.wav","F_gnash.wav"
15,"Mixed","Male","cave","F_park.wav","F_done.wav","F_greet.wav","M_cave.wav","F_jolt.wav","F_greet.wav","M_done.wav","M_cave.wav","M_reek.wav","M_cave.wav","M_jaw.wav","F_lash.wav","F_cad.wav","M_knife.wav","M_cave.wav","F_cad.wav"
16,"Mixed","Male","cave","F_jolt.wav","M_cave.wav","M_knife.wav","M_cave.wav","F_dime.wav","M_park.wav","F_romp.wav","F_priest.wav","M_jaw.wav","M_gnash.wav","F_bluff.wav","F_park.wav","M_cave.wav","F_greet.wav","M_cave.wav","F_bluff.wav"
17,"Mixed","Male","cave","M_romp.wav","M_cling.wav","F_cling.wav","M_ball.wav","M_cave.wav","F_cad.wav","F_dime.wav","F_ball.wav","M_cave.wav","F_knife.wav","M_cave.wav","M_jolt.wav","M_cave.wav","F_tile.wav","F_cling.wav","F_priest.wav"
18,"Mixed","Male","cave","F_priest.wav","M_cling.wav","M_cave.wav","F_done.wav","M_cave.wav","F_cling.wav","F_romp.wav","F_jaw.wav","F_ball.wav","M_cave.wav","F_park.wav","M_romp.wav","M_cad.wav","M_lash.wav","M_cave.wav","F_priest.wav"
19,"Mixed","Female","cave","M_jolt.wav","F_cave.wav","F_jaw.wav","F_cave.wav","M_done.wav","M_greet.wav","M_ball.wav","F_jaw.wav","F_knife.wav","F_ball.wav","M_knife.wav","F_cave.wav","M_knife.wav","M_greet.wav","F_cave.wav","M_gnash.wav"
20,"Mixed","Female","cave","M_ball.wav","F_cave.wav","M_reek.wav","F_priest.wav","M_done.wav","F_cave.wav","M_cling.wav","M_dime.wav","F_reek.wav","F_cave.wav","M_jaw.wav","F_cave.wav","F_gnash.wav","M_cad.wav","M_greet.wav","F_reek.wav"
21,"Mixed","Female","cave","M_jolt.wav","F_dime.wav","M_ball.wav","F_cave.wav","F_dime.wav","F_cave.wav","M_knife.wav","M_knife.wav","M_jaw.wav","M_romp.wav","F_cave.wav","M_lash.wav","M_jaw.wav","F_cave.wav","F_lash.wav","F_dime.wav"
22,"Mixed","Female","cave","M_jaw.wav","F_bluff.wav","F_cave.wav","M_ball.wav","M_park.wav","F_ball.wav","M_depth.wav","M_dime.wav","F_cave.wav","M_priest.wav","M_priest.wav","F_cave.wav","F_lash.wav","F_cave.wav","F_tile.wav","M_reek.wav"
23,"Mixed","Female","cave","M_priest.wav","F_cave.wav","M_park.wav","M_priest.wav","F_jaw.wav","M_gnash.wav","F_bluff.wav","F_cave.wav","M_depth.wav","F_cave.wav","M_gnash.wav","F_cave.wav","M_gnash.wav","M_jaw.wav","F_priest.wav","F_tile.wav"
24,"Mixed","Female","cave","M_gnash.wav","F_cave.wav","M_jolt.wav","F_bluff.wav","F_cling.wav","F_gnash.wav","M_reek.wav","F_cave.wav","M_bluff.wav","F_cave.wav","F_lash.wav","M_park.wav","M_knife.wav","M_romp.wav","F_cave.wav","M_bluff.wav"
25,"Mixed","Male","tile","F_greet.wav","M_gnash.wav","M_tile.wav","M_jaw.wav","F_knife.wav","F_ball.wav","F_depth.wav","F_dime.wav","M_tile.wav","M_jaw.wav","M_tile.wav","F_jolt.wav","F_reek.wav","M_cling.wav","M_tile.wav","F_lash.wav"
26,"Mixed","Male","tile","F_dime.wav","M_tile.wav","F_jolt.wav","M_tile.wav","M_cling.wav","F_reek.wav","F_depth.wav","M_tile.wav","M_cling.wav","M_knife.wav","M_tile.wav","F_ball.wav","F_priest.wav","M_dime.wav","F_gnash.wav","F_gnash.wav"
27,"Mixed","Male","tile","F_cad.wav","M_tile.wav","F_priest.wav","F_jolt.wav","F_depth.wav","M_lash.wav","F_done.wav","M_tile.wav","M_romp.wav","M_tile.wav","F_done.wav","M_cave.wav","M_tile.wav","F_ball.wav","M_park.wav","F_romp.wav"
28,"Mixed","Male","tile","M_cad.wav","F_ball.wav","F_reek.wav","F_ball.wav","F_romp.wav","M_tile.wav","F_gnash.wav","F_knife.wav","M_bluff.wav","M_tile.wav","F_dime.wav","M_tile.wav","M_gnash.wav","M_bluff.wav","M_tile.wav","F_jolt.wav"
29,"Mixed","Male","tile","M_knife.wav","F_bluff.wav","M_reek.wav","F_park.wav","M_tile.wav","F_cave.wav","M_tile.wav","M_cad.wav","F_reek.wav","F_depth.wav","M_tile.wav","F_priest.wav","M_tile.wav","M_cave.wav","F_romp.wav","F_knife.wav"
30,"Mixed","Male","tile","F_jolt.wav","M_park.wav","M_tile.wav","F_cad.wav","M_tile.wav","F_cling.wav","M_jolt.wav","F_dime.wav","M_bluff.wav","F_knife.wav","F_park.wav","M_tile.wav","F_done.wav","F_depth.wav","M_tile.wav","M_gnash.wav"
31,"Mixed","Female","tile","M_romp.wav","M_romp.wav","M_knife.wav","M_reek.wav","F_tile.wav","M_gnash.wav","F_tile.wav","M_reek.wav","F_tile.wav","F_dime.wav","F_tile.wav","M_cad.wav","F_ball.wav","F_cave.wav","M_priest.wav","F_done.wav"
32,"Mixed","Female","tile","F_depth.wav","F_tile.wav","M_park.wav","M_lash.wav","M_gnash.wav","F_tile.wav","F_park.wav","M_dime.wav","F_tile.wav","F_cave.wav","M_gnash.wav","F_jaw.wav","M_jolt.wav","F_tile.wav","M_cling.wav","M_jolt.wav"
33,"Mixed","Female","tile","M_bluff.wav","F_tile.wav","F_dime.wav","M_depth.wav","M_done.wav","M_park.wav","F_tile.wav","M_cling.wav","F_tile.wav","F_park.wav","F_tile.wav","F_park.wav","M_jaw.wav","F_jolt.wav","M_gnash.wav","M_priest.wav"
34,"Mixed","Female","tile","F_park.wav","F_tile.wav","F_lash.wav","M_greet.wav","F_tile.wav","M_knife.wav","M_done.wav","F_park.wav","M_reek.wav","F_tile.wav","M_gnash.wav","M_gnash.wav","F_tile.wav","M_reek.wav","M_dime.wav","F_done.wav"
35,"Mixed","Female","tile","M_dime.wav","F_tile.wav","M_gnash.wav","M_greet.wav","F_tile.wav","F_cad.wav","F_tile.wav","F_greet.wav","M_park.wav","F_tile.wav","M_greet.wav","M_cave.wav","F_bluff.wav","F_dime.wav","M_cling.wav","M_greet.wav"
36,"Mixed","Female","tile","F_jaw.wav","M_reek.wav","F_tile.wav","M_dime.wav","M_jolt.wav","F_tile.wav","M_priest.wav","M_depth.wav","F_lash.wav","M_cave.wav","F_tile.wav","F_park.wav","M_done.wav","F_tile.wav","M_greet.wav","F_greet.wav"
37,"Mixed","Male","done","F_park.wav","M_done.wav","F_depth.wav","M_done.wav","F_depth.wav","M_done.wav","M_cad.wav","M_jolt.wav","F_cad.wav","M_jolt.wav","M_done.wav","F_lash.wav","F_park.wav","F_greet.wav","M_romp.wav","F_gnash.wav"
38,"Mixed","Male","done","F_reek.wav","F_tile.wav","F_ball.wav","M_done.wav","M_lash.wav","F_ball.wav","F_depth.wav","F_dime.wav","M_done.wav","M_cad.wav","F_romp.wav","M_done.wav","F_bluff.wav","M_dime.wav","M_done.wav","M_cave.wav"
39,"Mixed","Male","done","F_cad.wav","F_bluff.wav","M_done.wav","F_depth.wav","M_done.wav","F_park.wav","F_cave.wav","M_done.wav","M_ball.wav","F_depth.wav","M_ball.wav","M_done.wav","M_cad.wav","F_bluff.wav","M_cave.wav","F_park.wav"
40,"Mixed","Male","done","M_lash.wav","F_dime.wav","F_depth.wav","M_done.wav","F_lash.wav","F_priest.wav","M_done.wav","M_gnash.wav","F_jolt.wav","M_done.wav","M_knife.wav","F_jolt.wav","M_depth.wav","M_done.wav","F_ball.wav","F_gnash.wav"
41,"Mixed","Male","done","F_depth.wav","M_done.wav","F_depth.wav","F_cad.wav","M_done.wav","M_gnash.wav","M_jaw.wav","F_dime.wav","M_done.wav","F_reek.wav","M_reek.wav","M_knife.wav","F_tile.wav","F_ball.wav","M_done.wav","F_park.wav"
42,"Mixed","Male","done","M_bluff.wav","M_done.wav","F_cad.wav","F_tile.wav","M_done.wav","F_dime.wav","F_bluff.wav","F_reek.wav","M_done.wav","M_lash.wav","F_knife.wav","M_ball.wav","M_done.wav","F_lash.wav","M_jolt.wav","F_knife.wav"
43,"Mixed","Female","done","M_cad.wav","M_gnash.wav","F_romp.wav","M_knife.wav","M_gnash.wav","M_cave.wav","F_done.wav","F_romp.wav","F_done.wav","M_dime.wav","F_bluff.wav","M_depth.wav","F_done.wav","M_park.wav","F_done.wav","F_priest.wav"
44,"Mixed","Female","done","M_reek.wav","M_jaw.wav","F_cad.wav","M_dime.wav","M_lash.wav","F_cave.wav","F_ball.wav","F_done.wav","F_depth.wav","F_done.wav","M_park.wav","F_done.wav","M_cling.wav","M_dime.wav","F_done.wav","M_cling.wav"
45,"Mixed","Female","done","M_knife.wav","F_cave.wav","M_cling.wav","F_depth.wav","F_done.wav","M_greet.wav","M_bluff.wav","F_done.wav","M_jolt.wav","M_cling.wav","F_cling.wav","F_done.wav","M_cave.wav","F_romp.wav","F_done.wav","M_jaw.wav"
46,"Mixed","Female","done","M_park.wav","F_done.wav","F_reek.wav","F_bluff.wav","M_dime.wav","F_done.wav","F_bluff.wav","M_greet.wav","M_jaw.wav","M_dime.wav","F_done.wav","M_cling.wav","M_bluff.wav","F_cling.wav","F_done.wav","M_depth.wav"
47,"Mixed","Female","done","M_bluff.wav","F_done.wav","M_park.wav","F_depth.wav","M_reek.wav","F_romp.wav","M_jolt.wav","M_romp.wav","F_done.wav","F_tile.wav","F_done.wav","F_reek.wav","M_reek.wav","F_done.wav","M_ball.wav","M_cling.wav"
48,"Mixed","Female","done","M_lash.wav","F_depth.wav","F_done.wav","M_priest.wav","M_cling.wav","F_depth.wav","M_cad.wav","M_knife.wav","F_done.wav","M_dime.wav","F_done.wav","F_jolt.wav","M_priest.wav","M_bluff.wav","F_done.wav","F_park.wav"
