"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","Female","ball","F_jaw.wav","F_ball.wav","F_romp.wav","F_priest.wav","F_reek.wav","F_cave.wav","F_ball.wav","F_cad.wav","F_cad.wav","F_done.wav","F_ball.wav","F_romp.wav","F_park.wav","F_ball.wav","F_park.wav","F_romp.wav"
2,"Blocked","Female","ball","F_gnash.wav","F_jaw.wav","F_jaw.wav","F_ball.wav","F_priest.wav","F_knife.wav","F_knife.wav","F_reek.wav","F_ball.wav","F_gnash.wav","F_ball.wav","F_bluff.wav","F_tile.wav","F_ball.wav","F_reek.wav","F_done.wav"
3,"Blocked","Female","ball","F_romp.wav","F_ball.wav","F_cad.wav","F_ball.wav","F_done.wav","F_gnash.wav","F_romp.wav","F_greet.wav","F_dime.wav","F_cave.wav","F_cling.wav","F_cling.wav","F_ball.wav","F_bluff.wav","F_ball.wav","F_knife.wav"
4,"Blocked","Female","ball","F_bluff.wav","F_cave.wav","F_ball.wav","F_cad.wav","F_tile.wav","F_dime.wav","F_greet.wav","F_romp.wav","F_ball.wav","F_priest.wav","F_ball.wav","F_tile.wav","F_done.wav","F_jaw.wav","F_ball.wav","F_priest.wav"
5,"Blocked","Female","ball","F_depth.wav","F_knife.wav","F_priest.wav","F_lash.wav","F_gnash.wav","F_ball.wav","F_knife.wav","F_jaw.wav","F_cave.wav","F_ball.wav","F_cave.wav","F_ball.wav","F_tile.wav","F_jolt.wav","F_ball.wav","F_priest.wav"
6,"Blocked","Female","ball","F_greet.wav","F_jolt.wav","F_ball.wav","F_reek.wav","F_ball.wav","F_lash.wav","F_knife.wav","F_greet.wav","F_jaw.wav","F_ball.wav","F_greet.wav","F_ball.wav","F_cave.wav","F_depth.wav","F_greet.wav","F_cling.wav"
7,"Blocked","Female","cave","F_jaw.wav","F_cave.wav","F_ball.wav","F_lash.wav","F_greet.wav","F_gnash.wav","F_cave.wav","F_cling.wav","F_reek.wav","F_cave.wav","F_park.wav","F_tile.wav","F_cave.wav","F_park.wav","F_priest.wav","F_gnash.wav"
8,"Blocked","Female","cave","F_ball.wav","F_greet.wav","F_depth.wav","F_cave.wav","F_cad.wav","F_dime.wav","F_cave.wav","F_cling.wav","F_cave.wav","F_gnash.wav","F_cave.wav","F_priest.wav","F_cling.wav","F_knife.wav","F_cad.wav","F_depth.wav"
9,"Blocked","Female","cave","F_knife.wav","F_reek.wav","F_priest.wav","F_cave.wav","F_ball.wav","F_cave.wav","F_lash.wav","F_gnash.wav","F_cave.wav","F_park.wav","F_dime.wav","F_cave.wav","F_romp.wav","F_greet.wav","F_park.wav","F_park.wav"
10,"Blocked","Female","cave","F_park.wav","F_cave.wav","F_gnash.wav","F_tile.wav","F_cave.wav","F_done.wav","F_cave.wav","F_romp.wav","F_jaw.wav","F_jolt.wav","F_cling.wav","F_cave.wav","F_park.wav","F_priest.wav","F_gnash.wav","F_depth.wav"
11,"Blocked","Female","cave","F_jolt.wav","F_gnash.wav","F_reek.wav","F_cave.wav","F_done.wav","F_ball.wav","F_cad.wav","F_reek.wav","F_reek.wav","F_cave.wav","F_dime.wav","F_cave.wav","F_dime.wav","F_cave.wav","F_jaw.wav","F_tile.wav"
12,"Blocked","Female","cave","F_reek.wav","F_cave.wav","F_tile.wav","F_lash.wav","F_jolt.wav","F_lash.wav","F_cave.wav","F_cling.wav","F_cave.wav","F_tile.wav","F_ball.wav","F_cad.wav","F_cave.wav","F_tile.wav","F_tile.wav","F_cad.wav"
13,"Blocked","Female","tile","F_dime.wav","F_bluff.wav","F_knife.wav","F_bluff.wav","F_dime.wav","F_done.wav","F_ball.wav","F_tile.wav","F_cad.wav","F_depth.wav","F_tile.wav","F_gnash.wav","F_tile.wav","F_jolt.wav","F_tile.wav","F_knife.wav"
14,"Blocked","Female","tile","F_jolt.wav","F_tile.wav","F_ball.wav","F_tile.wav","F_depth.wav","F_bluff.wav","F_romp.wav","F_jaw.wav","F_cave.wav","F_ball.wav","F_cad.wav","F_tile.wav","F_bluff.wav","F_depth.wav","F_tile.wav","F_knife.wav"
15,"Blocked","Female","tile","F_bluff.wav","F_tile.wav","F_knife.wav","F_tile.wav","F_ball.wav","F_tile.wav","F_depth.wav","F_tile.wav","F_priest.wav","F_cave.wav","F_cad.wav","F_jaw.wav","F_jaw.wav","F_dime.wav","F_depth.wav","F_lash.wav"
16,"Blocked","Female","tile","F_cave.wav","F_tile.wav","F_done.wav","F_bluff.wav","F_tile.wav","F_jolt.wav","F_tile.wav","F_cave.wav","F_priest.wav","F_jaw.wav","F_knife.wav","F_jaw.wav","F_tile.wav","F_cave.wav","F_bluff.wav","F_gnash.wav"
17,"Blocked","Female","tile","F_lash.wav","F_park.wav","F_reek.wav","F_done.wav","F_tile.wav","F_priest.wav","F_depth.wav","F_tile.wav","F_priest.wav","F_ball.wav","F_cave.wav","F_reek.wav","F_tile.wav","F_cave.wav","F_tile.wav","F_bluff.wav"
18,"Blocked","Female","tile","F_jolt.wav","F_ball.wav","F_bluff.wav","F_tile.wav","F_greet.wav","F_tile.wav","F_cave.wav","F_gnash.wav","F_dime.wav","F_greet.wav","F_tile.wav","F_depth.wav","F_tile.wav","F_ball.wav","F_cad.wav","F_romp.wav"
19,"Blocked","Female","done","F_jaw.wav","F_done.wav","F_greet.wav","F_cad.wav","F_cling.wav","F_gnash.wav","F_done.wav","F_tile.wav","F_ball.wav","F_done.wav","F_park.wav","F_done.wav","F_tile.wav","F_bluff.wav","F_romp.wav","F_lash.wav"
20,"Blocked","Female","done","F_cad.wav","F_done.wav","F_tile.wav","F_romp.wav","F_lash.wav","F_done.wav","F_depth.wav","F_greet.wav","F_park.wav","F_knife.wav","F_done.wav","F_greet.wav","F_cad.wav","F_priest.wav","F_done.wav","F_park.wav"
21,"Blocked","Female","done","F_jolt.wav","F_cave.wav","F_cad.wav","F_done.wav","F_gnash.wav","F_done.wav","F_knife.wav","F_park.wav","F_tile.wav","F_park.wav","F_romp.wav","F_reek.wav","F_done.wav","F_cad.wav","F_done.wav","F_reek.wav"
22,"Blocked","Female","done","F_depth.wav","F_gnash.wav","F_lash.wav","F_gnash.wav","F_done.wav","F_cling.wav","F_done.wav","F_cling.wav","F_cling.wav","F_reek.wav","F_jolt.wav","F_done.wav","F_cave.wav","F_done.wav","F_jolt.wav","F_dime.wav"
23,"Blocked","Female","done","F_cling.wav","F_tile.wav","F_done.wav","F_ball.wav","F_priest.wav","F_done.wav","F_romp.wav","F_cave.wav","F_depth.wav","F_park.wav","F_done.wav","F_lash.wav","F_park.wav","F_knife.wav","F_done.wav","F_dime.wav"
