"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","Male","ball","M_lash.wav","M_ball.wav","M_priest.wav","M_ball.wav","M_park.wav","M_ball.wav","M_dime.wav","M_cave.wav","M_jaw.wav","M_cad.wav","M_jaw.wav","M_ball.wav","M_jaw.wav","M_done.wav","M_jaw.wav","M_gnash.wav"
2,"Blocked","Male","ball","M_cling.wav","M_reek.wav","M_jolt.wav","M_jolt.wav","M_done.wav","M_jaw.wav","M_cling.wav","M_ball.wav","M_knife.wav","M_ball.wav","M_bluff.wav","M_ball.wav","M_bluff.wav","M_ball.wav","M_tile.wav","M_reek.wav"
3,"Blocked","Male","ball","M_cling.wav","M_cave.wav","M_jolt.wav","M_depth.wav","M_ball.wav","M_jolt.wav","M_ball.wav","M_greet.wav","M_ball.wav","M_cave.wav","M_greet.wav","M_reek.wav","M_gnash.wav","M_ball.wav","M_bluff.wav","M_bluff.wav"
4,"Blocked","Male","ball","M_dime.wav","M_ball.wav","M_priest.wav","M_ball.wav","M_park.wav","M_ball.wav","M_cave.wav","M_dime.wav","M_jaw.wav","M_bluff.wav","M_park.wav","M_depth.wav","M_tile.wav","M_ball.wav","M_greet.wav","M_cave.wav"
5,"Blocked","Male","ball","M_park.wav","M_ball.wav","M_greet.wav","M_reek.wav","M_ball.wav","M_jaw.wav","M_ball.wav","M_bluff.wav","M_jaw.wav","M_ball.wav","M_reek.wav","M_bluff.wav","M_tile.wav","M_greet.wav","M_done.wav","M_priest.wav"
6,"Blocked","Male","ball","M_cave.wav","M_tile.wav","M_park.wav","M_ball.wav","M_jaw.wav","M_ball.wav","M_lash.wav","M_ball.wav","M_greet.wav","M_dime.wav","M_dime.wav","M_done.wav","M_depth.wav","M_cave.wav","M_ball.wav","M_knife.wav"
7,"Blocked","Male","cave","M_gnash.wav","M_cave.wav","M_bluff.wav","M_jolt.wav","M_priest.wav","M_cave.wav","M_bluff.wav","M_priest.wav","M_reek.wav","M_cave.wav","M_gnash.wav","M_bluff.wav","M_cave.wav","M_jolt.wav","M_depth.wav","M_dime.wav"
8,"Blocked","Male","cave","M_bluff.wav","M_reek.wav","M_gnash.wav","M_cling.wav","M_romp.wav","M_cave.wav","M_dime.wav","M_done.wav","M_lash.wav","M_cave.wav","M_knife.wav","M_cave.wav","M_jolt.wav","M_cave.wav","M_reek.wav","M_greet.wav"
9,"Blocked","Male","cave","M_park.wav","M_cave.wav","M_jolt.wav","M_cave.wav","M_bluff.wav","M_knife.wav","M_depth.wav","M_depth.wav","M_cling.wav","M_romp.wav","M_priest.wav","M_cave.wav","M_park.wav","M_cave.wav","M_dime.wav","M_dime.wav"
10,"Blocked","Male","cave","M_cad.wav","M_jolt.wav","M_ball.wav","M_tile.wav","M_cave.wav","M_cling.wav","M_lash.wav","M_ball.wav","M_cave.wav","M_greet.wav","M_cad.wav","M_done.wav","M_cave.wav","M_priest.wav","M_cave.wav","M_gnash.wav"
11,"Blocked","Male","cave","M_lash.wav","M_done.wav","M_park.wav","M_tile.wav","M_greet.wav","M_gnash.wav","M_cave.wav","M_tile.wav","M_lash.wav","M_cave.wav","M_ball.wav","M_cave.wav","M_dime.wav","M_gnash.wav","M_cave.wav","M_cling.wav"
