"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Mixed","both","ball","F_depth.wav","M_ball.wav","F_reek.wav","F_ball.wav","M_jolt.wav","M_depth.wav","F_ball.wav","F_jolt.wav","F_jaw.wav","M_reek.wav","M_bluff.wav","F_lash.wav","F_gnash.wav","M_park.wav","M_ball.wav","M_priest.wav"
2,"Mixed","both","ball","M_knife.wav","F_greet.wav","M_ball.wav","F_jaw.wav","F_ball.wav","M_greet.wav","F_ball.wav","M_jaw.wav","M_lash.wav","F_jolt.wav","M_greet.wav","F_park.wav","F_knife.wav","M_depth.wav","M_ball.wav","F_bluff.wav"
3,"Mixed","both","ball","M_priest.wav","F_ball.wav","M_gnash.wav","M_cad.wav","M_dime.wav","M_ball.wav","F_romp.wav","F_priest.wav","M_lash.wav","F_ball.wav","M_cad.wav","F_cad.wav","M_ball.wav","F_gnash.wav","F_cling.wav","F_park.wav"
4,"Mixed","both","ball","F_jolt.wav","F_reek.wav","F_ball.wav","F_lash.wav","M_bluff.wav","F_cad.wav","M_ball.wav","M_reek.wav","M_priest.wav","F_romp.wav","F_ball.wav","M_park.wav","M_knife.wav","M_cad.wav","M_ball.wav","F_cling.wav"
5,"Mixed","both","ball","F_depth.wav","F_ball.wav","F_dime.wav","F_cad.wav","F_jolt.wav","F_gnash.wav","M_knife.wav","M_jolt.wav","M_ball.wav","F_jolt.wav","M_ball.wav","M_jolt.wav","F_ball.wav","M_jaw.wav","M_greet.wav","M_lash.wav"
6,"Mixed","both","ball","F_romp.wav","M_bluff.wav","F_jolt.wav","M_ball.wav","F_cad.wav","M_ball.wav","F_cad.wav","F_reek.wav","M_bluff.wav","F_ball.wav","M_cling.wav","M_park.wav","M_cad.wav","F_ball.wav","M_cad.wav","F_dime.wav"
7,"Mixed","both","ball","M_reek.wav","M_ball.wav","M_bluff.wav","M_cling.wav","F_bluff.wav","F_dime.wav","M_gnash.wav","F_ball.wav","F_lash.wav","F_knife.wav","F_ball.wav","F_priest.wav","M_gnash.wav","M_ball.wav","F_cling.wav","M_cling.wav"
8,"Mixed","both","ball","M_cad.wav","F_knife.wav","M_reek.wav","M_ball.wav","F_jaw.wav","M_park.wav","F_park.wav","F_ball.wav","F_bluff.wav","M_ball.wav","M_gnash.wav","F_ball.wav","F_jaw.wav","M_gnash.wav","M_cling.wav","F_bluff.wav"
9,"Mixed","both","ball","M_gnash.wav","F_jolt.wav","M_priest.wav","F_ball.wav","F_dime.wav","M_cling.wav","M_ball.wav","F_cad.wav","F_greet.wav","F_romp.wav","F_ball.wav","M_knife.wav","M_knife.wav","F_priest.wav","M_ball.wav","M_cling.wav"
10,"Mixed","both","ball","F_jolt.wav","M_reek.wav","F_ball.wav","F_gnash.wav","M_gnash.wav","M_romp.wav","F_cad.wav","M_ball.wav","M_reek.wav","F_romp.wav","M_ball.wav","M_lash.wav","F_cad.wav","F_ball.wav","F_dime.wav","M_jaw.wav"
11,"Mixed","both","ball","F_jolt.wav","M_ball.wav","M_greet.wav","F_park.wav","F_ball.wav","F_bluff.wav","M_reek.wav","M_ball.wav","F_depth.wav","M_priest.wav","M_dime.wav","M_knife.wav","F_gnash.wav","F_ball.wav","F_romp.wav","M_park.wav"
12,"Mixed","both","ball","F_cad.wav","M_ball.wav","F_lash.wav","F_bluff.wav","F_dime.wav","F_ball.wav","M_dime.wav","M_romp.wav","M_ball.wav","M_gnash.wav","F_ball.wav","F_reek.wav","F_cling.wav","M_cling.wav","M_jaw.wav","M_jolt.wav"
13,"Mixed","both","cave","F_gnash.wav","M_knife.wav","M_cave.wav","F_jaw.wav","F_greet.wav","F_cave.wav","M_jaw.wav","M_cave.wav","M_depth.wav","F_cave.wav","M_jaw.wav","F_knife.wav","M_depth.wav","M_dime.wav","F_cad.wav","F_bluff.wav"
14,"Mixed","both","cave","F_knife.wav","F_cad.wav","M_jaw.wav","M_cave.wav","F_jolt.wav","M_bluff.wav","M_cave.wav","M_romp.wav","F_jolt.wav","F_cave.wav","M_jolt.wav","M_jaw.wav","F_cave.wav","M_jaw.wav","F_depth.wav","F_romp.wav"
15,"Mixed","both","cave","F_romp.wav","M_romp.wav","M_cave.wav","M_romp.wav","F_depth.wav","M_reek.wav","F_cave.wav","M_priest.wav","F_priest.wav","M_reek.wav","F_cave.wav","M_jaw.wav","F_park.wav","F_dime.wav","M_cave.wav","F_jolt.wav"
16,"Mixed","both","cave","F_dime.wav","M_dime.wav","F_reek.wav","F_cave.wav","F_gnash.wav","M_cave.wav","F_jaw.wav","F_cave.wav","M_dime.wav","M_cave.wav","M_priest.wav","F_depth.wav","M_cling.wav","F_bluff.wav","M_jaw.wav","M_jaw.wav"
17,"Mixed","both","cave","F_bluff.wav","F_cave.wav","F_cling.wav","M_reek.wav","M_cave.wav","M_gnash.wav","F_lash.wav","M_depth.wav","F_romp.wav","F_cave.wav","F_cling.wav","M_dime.wav","M_cave.wav","M_lash.wav","F_romp.wav","M_dime.wav"
18,"Mixed","both","cave","M_bluff.wav","M_cave.wav","F_lash.wav","F_park.wav","M_lash.wav","M_cave.wav","F_dime.wav","M_knife.wav","F_cave.wav","M_dime.wav","M_lash.wav","M_jolt.wav","F_park.wav","F_cave.wav","F_depth.wav","F_jolt.wav"
19,"Mixed","both","cave","F_gnash.wav","F_jolt.wav","M_reek.wav","F_jolt.wav","F_dime.wav","F_cave.wav","M_gnash.wav","M_cad.wav","M_cad.wav","F_cave.wav","F_cling.wav","M_cave.wav","M_lash.wav","F_jolt.wav","M_cave.wav","M_priest.wav"
20,"Mixed","both","cave","M_jolt.wav","F_cave.wav","M_jaw.wav","F_greet.wav","M_cave.wav","M_gnash.wav","F_cave.wav","F_priest.wav","F_romp.wav","F_park.wav","M_jolt.wav","F_cling.wav","M_cave.wav","F_jaw.wav","M_jolt.wav","M_cad.wav"
21,"Mixed","both","cave","M_romp.wav","M_greet.wav","F_depth.wav","F_cad.wav","M_cave.wav","F_romp.wav","F_cave.wav","M_jaw.wav","M_priest.wav","M_depth.wav","F_bluff.wav","M_cave.wav","F_jolt.wav","F_priest.wav","F_cave.wav","M_priest.wav"
22,"Mixed","both","cave","F_jolt.wav","F_cave.wav","M_knife.wav","F_greet.wav","F_cave.wav","M_jolt.wav","M_priest.wav","F_dime.wav","F_gnash.wav","M_cling.wav","F_cad.wav","F_romp.wav","M_cave.wav","M_reek.wav","M_cave.wav","M_cad.wav"
23,"Mixed","both","cave","F_dime.wav","M_dime.wav","M_depth.wav","F_cling.wav","M_cave.wav","M_gnash.wav","F_knife.wav","F_cave.wav","F_jolt.wav","M_cave.wav","M_park.wav","F_gnash.wav","M_dime.wav","M_dime.wav","F_cave.wav","F_gnash.wav"
24,"Mixed","both","cave","M_jolt.wav","M_depth.wav","F_knife.wav","F_lash.wav","M_knife.wav","M_dime.wav","F_cave.wav","F_cling.wav","M_cave.wav","F_greet.wav","M_greet.wav","M_cling.wav","M_cave.wav","F_depth.wav","F_cave.wav","F_depth.wav"
25,"Mixed","both","tile","M_priest.wav","M_romp.wav","F_tile.wav","F_priest.wav","M_bluff.wav","F_depth.wav","M_tile.wav","M_bluff.wav","F_greet.wav","F_tile.wav","F_knife.wav","F_jaw.wav","M_tile.wav","M_priest.wav","F_cling.wav","M_cad.wav"
26,"Mixed","both","tile","M_jaw.wav","F_greet.wav","F_tile.wav","F_priest.wav","F_tile.wav","M_romp.wav","M_gnash.wav","M_cling.wav","M_tile.wav","F_dime.wav","F_reek.wav","M_romp.wav","F_jaw.wav","M_tile.wav","M_priest.wav","F_bluff.wav"
27,"Mixed","both","tile","F_greet.wav","F_tile.wav","M_cling.wav","M_depth.wav","M_depth.wav","M_gnash.wav","F_knife.wav","M_tile.wav","F_lash.wav","M_tile.wav","F_lash.wav","M_jaw.wav","F_lash.wav","F_cling.wav","F_tile.wav","M_lash.wav"
28,"Mixed","both","tile","F_jolt.wav","M_tile.wav","M_cad.wav","F_tile.wav","F_lash.wav","M_tile.wav","F_knife.wav","F_depth.wav","M_cling.wav","F_tile.wav","M_reek.wav","M_jaw.wav","M_jolt.wav","F_cling.wav","F_cling.wav","M_reek.wav"
29,"Mixed","both","tile","M_lash.wav","M_greet.wav","F_jolt.wav","M_tile.wav","M_depth.wav","M_jaw.wav","F_cad.wav","F_tile.wav","M_bluff.wav","F_tile.wav","F_jaw.wav","F_bluff.wav","M_tile.wav","M_cling.wav","F_knife.wav","F_cling.wav"
30,"Mixed","both","tile","M_knife.wav","M_depth.wav","M_cling.wav","F_tile.wav","M_romp.wav","F_priest.wav","M_tile.wav","F_greet.wav","M_tile.wav","F_reek.wav","F_reek.wav","F_greet.wav","F_bluff.wav","F_tile.wav","M_cling.wav","M_depth.wav"
