"Trial","Condition","Talker","Target","AuditoryProbe1","AuditoryProbe2","AuditoryProbe3","AuditoryProbe4","AuditoryProbe5","AuditoryProbe6","AuditoryProbe7","AuditoryProbe8","AuditoryProbe9","AuditoryProbe10","AuditoryProbe11","AuditoryProbe12","AuditoryProbe13","AuditoryProbe14","AuditoryProbe15","AuditoryProbe16"
1,"Blocked","Female","ball","F_done.wav","F_dime.wav","F_romp.wav","F_ball.wav","F_park.wav","F_ball.wav","F_depth.wav","F_ball.wav","F_priest.wav","F_gnash.wav","F_cling.wav","F_dime.wav","F_ball.wav","F_jaw.wav","F_lash.wav","F_depth.wav"
2,"Blocked","Female","ball","F_priest.wav","F_ball.wav","F_tile.wav","F_ball.wav","F_depth.wav","F_tile.wav","F_tile.wav","F_bluff.wav","F_ball.wav","F_romp.wav","F_ball.wav","F_jolt.wav","F_cave.wav","F_romp.wav","F_jaw.wav","F_park.wav"
3,"Blocked","Female","ball","F_dime.wav","F_cling.wav","F_jaw.wav","F_jolt.wav","F_ball.wav","F_cling.wav","F_depth.wav","F_ball.wav","F_reek.wav","F_ball.wav","F_dime.wav","F_ball.wav","F_park.wav","F_jolt.wav","F_gnash.wav","F_jolt.wav"
4,"Blocked","Female","ball","F_gnash.wav","F_depth.wav","F_ball.wav","F_knife.wav","F_knife.wav","F_ball.wav","F_bluff.wav","F_jolt.wav","F_park.wav","F_tile.wav","F_knife.wav","F_ball.wav","F_cad.wav","F_ball.wav","F_cling.wav","F_reek.wav"
5,"Blocked","Female","ball","F_bluff.wav","F_ball.wav","F_lash.wav","F_dime.wav","F_ball.wav","F_dime.wav","F_knife.wav","F_priest.wav","F_reek.wav","F_depth.wav","F_knife.wav","F_ball.wav","F_jaw.wav","F_done.wav","F_ball.wav","F_park.wav"
6,"Blocked","Female","ball","F_priest.wav","F_bluff.wav","F_jolt.wav","F_ball.wav","F_lash.wav","F_cad.wav","F_cad.wav","F_priest.wav","F_bluff.wav","F_ball.wav","F_tile.wav","F_ball.wav","F_park.wav","F_ball.wav","F_priest.wav","F_tile.wav"
7,"Blocked","Female","cave","F_lash.wav","F_cave.wav","F_done.wav","F_cave.wav","F_jolt.wav","F_bluff.wav","F_cad.wav","F_jolt.wav","F_cad.wav","F_romp.wav","F_cave.wav","F_cling.wav","F_cave.wav","F_jolt.wav","F_romp.wav","F_knife.wav"
8,"Blocked","Female","cave","F_knife.wav","F_depth.wav","F_cave.wav","F_ball.wav","F_cave.wav","F_depth.wav","F_cave.wav","F_knife.wav","F_cave.wav","F_depth.wav","F_ball.wav","F_jolt.wav","F_priest.wav","F_reek.wav","F_romp.wav","F_lash.wav"
9,"Blocked","Female","cave","F_lash.wav","F_jaw.wav","F_dime.wav","F_cave.wav","F_tile.wav","F_cling.wav","F_cave.wav","F_lash.wav","F_depth.wav","F_cave.wav","F_reek.wav","F_romp.wav","F_cad.wav","F_cave.wav","F_lash.wav","F_done.wav"
10,"Blocked","Female","cave","F_park.wav","F_knife.wav","F_romp.wav","F_cave.wav","F_greet.wav","F_park.wav","F_jaw.wav","F_cad.wav","F_tile.wav","F_cave.wav","F_cling.wav","F_cave.wav","F_tile.wav","F_cave.wav","F_done.wav","F_reek.wav"
